time,high,low,open,volume,close,macd,macds,macdh,rs_5,rsi_5,stochrsi_5,wt1,wt2,change,vr,wr,trix,tema,cci,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj
1677880800,22338.33,22236.64,22245.08,20090445.9,22329.37,-8.79555314685058,-4.481691365095923,-4.313861781754657,0.9745187841583556,49.35474871026598,100.0,-46.52488304231282,-31.412958614891927,0.37891524777613483,70.01556768077617,-47.45003786257568,-0.010481071019730953,22298.07585049777,-93.48016256257554,52.54996213742432,45.590044830264645,45.590044830264645,49.833664522481385,49.833664522481385,37.102805445831166,37.102805445831166
1677884400,22378.77,22323.48,22329.37,26105132.8,22361.45,-6.273433366593963,-4.866482404259557,-1.406950962334406,1.2571444418950697,55.696233637559644,100.0,-33.41893211928958,-37.37042658035567,0.14366728662744688,78.38744669306918,-36.88802554900724,-0.011120271541458083,22339.702047802137,17.290293616999907,69.15972147057799,53.44660371036909,53.44660371036909,51.03797758511062,51.03797758511062,58.26385596088603,58.26385596088603
1677888000,22393.89,22338.42,22361.45,18807722.51,22375.48,-3.527212334854994,-4.583046327258977,1.0558339924039828,1.4116502858027054,58.534618145634035,100.0,-20.48114798802293,-36.596797685143564,0.06274190627173493,84.41905658974434,-32.26879136074836,-0.010291696886928737,22368.218494399527,48.1800140271101,74.22159685391628,60.371601424884815,60.371601424884815,54.14918553170202,54.14918553170202,72.8164332112504,72.8164332112504
1677891600,22395.8,22347.09,22375.48,14453267.92,22349.19,-2.9494859160477063,-4.241304270408432,1.2918183543607258,1.0365305300637229,50.896881473772446,75.34244040474611,-12.0433210224888,-28.11707104302853,-0.11749468614752345,80.67944915773292,-40.92450531722306,-0.009353229201220753,22360.958579001413,34.941493380883806,64.73644333802326,61.826548729264296,61.826548729264296,56.7083065975561,56.7083065975561,72.06303299268069,72.06303299268069
1677895200,22361.11,22342.05,22349.19,6667930.62,22350.69,-2.3871483235161577,-3.856949810705798,1.46980148718964,1.055482462632628,51.34962140619694,21.730948462569025,-8.655137444457697,-18.64963464356475,0.0067116526370814,82.72311807098168,-40.43064563921958,-0.008363287170602583,22357.373906648103,4.482834262913587,71.39812951343688,65.01707565732183,65.01707565732183,59.47789628414467,59.47789628414467,76.09543440367615,76.09543440367615
1677898800,22357.81,22334.97,22350.69,7529494.77,22355.39,-1.6453927258990007,-3.4018278493984897,1.756435123499489,1.1297108651941845,53.045269367641545,28.12859340626443,-6.4287230606399755,-11.90208237890235,0.02102843357409956,85.03084970030659,-38.88321864814175,-0.007294510000162488,22358.200368082595,0.05676562193684612,82.1226331622723,70.71892815897198,70.71892815897198,63.224906909087096,63.224906909087096,85.70697065874174,85.70697065874174
1677902400,22371.92,22337.39,22355.39,9094724.99,22346.4,-1.6156236095812346,-3.036357337120488,1.4207337275392535,0.9594335272557356,48.96484182341518,0.0,-3.673748644097071,-7.700232542920884,-0.04021401550139414,82.72492345832651,-36.27015910812792,-0.006411310881314001,22351.591479152223,18.64668227772117,78.14546098035851,73.19443909943415,73.19443909943415,66.54808430586944,66.54808430586944,86.48714868656359,86.48714868656359
1677906000,22351.19,22285.52,22346.4,9787088.66,22333.21,-2.404619219189044,-2.907691882765037,0.5030726635759928,0.7516540441518533,42.91110146214987,0.0,-11.541912454077796,-7.574880400818133,-0.05902516736477903,80.3792015087687,-41.02897138940015,-0.00591925250232694,22339.01710948473,-50.755777579714895,72.31021058219788,72.8996962603554,72.8996962603554,68.66528829069809,68.66528829069809,81.36851219967002,81.36851219967002
1677909600,22410.72,22325.62,22333.21,16611567.25,22375.55,-0.2656612839200534,-2.3715592778773416,2.105897993957288,1.6206221606188125,61.84112250032,100.0,-1.350939947594609,-5.748831026602361,0.18958313650387915,85.19199518407638,-25.753147887578216,-0.004871521649315298,22363.39045782079,67.58932252917872,79.79664522058735,75.19867924709938,75.19867924709938,70.84308527616518,70.84308527616518,83.90986718896775,83.90986718896775
1677913200,22381.99,22361.38,22375.55,8920571.45,22367.93,0.8894356641067134,-1.7117532438252503,2.601188907931964,1.3556166693988565,57.548271202580864,77.32252230949395,5.887465280117894,-2.669783941412894,-0.034055028814927724,83.04566622758087,-21.798666193124973,-0.0037057070524792145,22368.647781599644,82.32484470859917,65.82268370606978,72.07334740008952,72.07334740008952,71.25317265080662,71.25317265080662,73.71369689865531,73.71369689865531
1677916800,22369.06,22342.13,22367.93,7148146.0,22348.85,0.5089156981812266,-1.2634849098069634,1.77240060798819,0.8966861262303247,47.276463608266795,23.06052453568166,5.69684660196588,-0.3271351298971561,-0.08530069613058577,81.40229795326441,-25.676460823373965,-0.0028814335869704845,22356.81325900617,31.94340074255609,50.58306709264995,64.90992063094299,64.90992063094299,69.13875531085208,69.13875531085208,56.45225127112482,56.45225127112482
1677920400,22378.69,22347.54,22348.85,7534134.67,22357.79,0.807911117830372,-0.8461261401149256,1.6540372579452975,1.0949662690901396,52.26653456170882,49.421144755702265,8.778238075340258,4.752902502457357,0.04000205827145997,83.48802700054462,-21.966301460823242,-0.002142589968515963,22357.462280085685,51.29505678388471,57.72364217252397,62.51449447813665,62.51449447813665,66.93066836661359,66.93066836661359,53.68214670118277,53.68214670118277
1677924000,22364.31,22335.71,22357.79,4866988.76,22342.96,0.022698209570080508,-0.6713294526552038,0.6940276622252843,0.7759428298020761,43.691881111316675,0.0,4.939077088948509,6.325406761593136,-0.06633034839311769,82.37809443054284,-28.120849933599462,-0.0017537356836138458,22347.243026149707,11.243869186558394,45.87859424919996,56.96919440182442,56.96919440182442,63.610177045017195,63.610177045017195,43.68722911543887,43.68722911543887
1677927600,22362.26,22341.95,22342.96,5180054.23,22354.87,0.23134842577928794,-0.48993727663601777,0.7212857024153057,1.068427073551862,51.6540847493927,57.46232305552531,4.518642284427222,5.983201012670468,0.053305381202850555,83.7930615918529,-32.08295036764799,-0.0013839271816376904,22351.267756716214,8.17225596463331,55.39137380191544,56.44325420185476,56.44325420185476,61.22120276396305,61.22120276396305,46.88735707763817,46.88735707763817
1677931200,22398.65,22348.46,22354.87,9746183.01,22393.14,3.050861311610788,0.22090793830738892,2.829953373303399,2.243214228075851,69.16639081861439,100.0,16.25246394565897,8.622105348593742,0.1711931225723884,86.45529798841434,-14.041533546327193,-0.00039190208985231224,22380.240353276393,146.91894979409716,85.95846645367281,66.28165828579411,66.28165828579411,62.90802127124007,62.90802127124007,73.0289323149022,73.0289323149022
1677934800,22393.62,22366.39,22393.14,5998895.87,22366.85,3.3639634409191785,0.8514246586871613,2.512538782232017,1.1166985009778359,52.756616044371114,35.583550133872265,22.25276633050911,11.990737412385954,-0.11740202579897385,85.06144764163045,-35.039936102238315,0.00045688789900969097,22374.060752815687,97.99631189275932,64.96006389776169,65.84112682311662,65.84112682311662,63.88572312186558,63.88572312186558,69.75193422561873,69.75193422561873
1677938400,22371.55,22342.93,22366.85,8656757.53,22350.81,2.431657033503143,1.168237139225756,1.2634198942773869,0.807450857327567,44.67346119282243,3.8531853715110356,17.155179568115763,15.04476303217777,-0.07171327209686273,82.10967412911721,-47.85143769968012,0.0008925229921892574,22359.198312213666,-15.654886867256272,29.600470035254624,53.76090789382929,53.76090789382929,60.51078471252015,60.51078471252015,40.26115425644758,40.26115425644758
1677942000,22357.27,22322.06,22350.81,13073832.34,22324.08,-0.23495196369185578,0.8870554341249542,-1.1220073978168101,0.5120604846493918,33.865079462619875,0.0,4.947186688056576,15.151899133085106,-0.11959298119397221,56.28408230484977,-69.2012779552707,0.0006025628010380426,22333.62464195104,-122.31544468889605,2.6374200287249416,36.71974527212784,36.71974527212784,52.58043823238937,52.58043823238937,4.998359351604776,4.998359351604776
1677945600,22344.81,22303.17,22324.08,8137356.99,22334.31,-1.5753496746328892,0.39381115381871123,-1.9691608284516005,0.6870721206999775,40.72571126448979,19.43449559899964,-5.572799847644068,9.695583184759347,0.04582495672833531,71.09566186937367,-61.03035143769922,6.738428631715937e-05,22330.233061802457,-136.6688846172932,32.61416003351698,35.35121685925755,35.35121685925755,46.83736444134543,46.83736444134543,12.378921695081786,12.378921695081786
1677949200,22340.44,22315.71,22334.31,6221783.54,22317.08,-3.8548786854917125,-0.4569800425304053,-3.3978986429613074,0.5020780476020085,33.42556323245324,0.0,-13.595977812279026,0.7333971490623128,-0.07714588003837619,90.2502446099862,-74.7923322683697,-0.0008659910368526471,22317.77261819844,-125.07290603853598,14.568496020112093,28.42364324620906,28.42364324620906,40.699457376299975,40.699457376299975,3.8720149860272386,3.8720149860272386
1677952800,22334.88,22270.71,22317.08,10139931.3,22328.39,-4.763413008538919,-1.3191204582441862,-3.4442925502947324,0.7230020123145104,41.96176250214015,75.89150701547369,-22.194579643346678,-9.104042653803297,0.050678673016357756,81.96065550087582,-58.80294264695418,-0.0017865073113306426,22321.44666811913,-139.740540404695,45.083632952946104,33.97697314845474,33.97697314845474,38.45862930035156,38.45862930035156,25.013660844661104,25.013660844661104
1677956400,22332.16,22245.35,22328.39,12874950.06,22255.67,-10.771128724943992,-3.2110210296434634,-7.560107695300529,0.2604853396691617,20.665479515813416,0.0,-33.47137497623256,-18.708683069875583,-0.32568402827074516,65.53614351975988,-93.75944850940343,-0.0038346859317617615,22273.005821922787,-206.40268736981128,6.731898238747236,24.89528151188557,24.89528151188557,33.937513370862895,33.937513370862895,6.810817793930923,6.810817793930923
1677960000,22270.79,22198.72,22255.67,18350410.22,22255.18,-15.378703547587065,-5.64610094849255,-9.732602599094516,0.259089326128155,20.577517476451376,0.0,-44.11662080166656,-28.344638308381207,-0.0022016861321083603,77.35549055640243,-71.76011604061469,-0.0064220371029298454,22253.015488190373,-218.49000939136084,28.23988395938531,26.01014899438548,26.01014899438548,31.295058578703753,31.295058578703753,15.440329825748947,15.440329825748947
1677963600,22259.0,22179.49,22255.18,22263727.15,22219.58,-21.45453095456105,-8.80939092828288,-12.64514002627817,0.17427025099004337,14.840727749265014,0.0,-51.83175264379822,-37.903582016261005,-0.15996275923177983,57.50858849606109,-81.70742836283985,-0.0097293389899522,22221.883669762563,-194.9124796776325,18.72227151730287,23.58085650202461,23.58085650202461,28.72365788647737,28.72365788647737,13.295253733119097,13.295253733119097
1677967200,22356.58,22214.95,22219.58,21202449.29,22311.46,-19.082142119797936,-10.864774929389956,-8.21736719040798,1.2304188146583068,55.16537103130575,100.0,-47.096937772781025,-44.12917154861959,0.413509166239856,75.42881833667661,-39.783719656872776,-0.01171189250296898,22275.915123609702,-48.32339421829989,68.7129022180564,38.62487174070187,38.62487174070187,32.0240625045522,32.0240625045522,51.82649021300121,51.82649021300121
1677970800,22352.28,22302.56,22311.46,10632637.83,22351.08,-14.027263442316325,-11.497477955846271,-2.529785486470054,1.7997022018554736,64.281915435961,100.0,-36.44579637989838,-44.87277689953604,0.17757690442490315,118.82272334755035,-21.705603212264894,-0.0120749094379276,22329.53360674439,28.37673997260385,96.51816852289417,57.922637334765966,57.922637334765966,40.65692078129012,40.65692078129012,92.45407044171766,92.45407044171766
1677974400,22389.19,22325.18,22351.08,14085720.25,22384.27,-7.404226849754195,-10.678615145688019,3.2743882959338233,2.3958189238731404,70.55202228334842,100.0,-24.109186104055567,-39.870918225133295,0.14849394302198782,114.58542382420643,-6.561416316846609,-0.01084858036426617,22375.67369007615,80.46859392068271,97.65379113018679,71.16635526657291,71.16635526657291,50.82673227638438,50.82673227638438,111.84560124694997,111.84560124694997
1677978000,22632.51,22359.31,22384.27,71134046.99,22583.88,13.001644197433052,-5.941579433237864,18.943223630670914,6.877246269532659,87.3052083712583,100.0,-4.279066294701352,-27.98274663785908,0.8917422815218012,146.36056356501734,-10.734625402851469,-0.005430547510073399,22533.669290550137,264.8497760943816,89.26537459714852,77.1993617100981,77.1993617100981,59.61760875428895,59.61760875428895,112.36286762171639,112.36286762171639
1677981600,22608.54,22240.41,22583.88,54067633.06,22369.35,12.491052309251245,-2.2544404536955485,14.745492762946792,0.9795958089284775,49.484637445192234,0.0,0.8125112613108444,-16.005384379336114,-0.9499253449805845,96.33398959794457,-58.090150545230166,-0.0013193266295429245,22446.023952936845,93.92467994708377,41.909849454769834,65.43619095832202,65.43619095832202,61.5571361556333,61.5571361556333,73.19430056369944,73.19430056369944
1677985200,22438.25,22369.19,22369.35,22385981.71,22395.92,13.97772955712935,0.9924251309327945,12.985304426196556,1.1123590932879477,52.65956422004597,8.394708744773514,4.436038164324935,-5.784925743280283,0.1187785966065169,116.35841495249409,-52.22506732594627,0.002178083230472953,22419.523304762595,81.12337494500296,47.77493267405372,59.549104863565915,59.549104863565915,60.88779239161084,60.88779239161084,56.871729807476086,56.871729807476086
1677988800,22469.18,22389.23,22395.92,21916034.19,22452.81,19.3410567372448,4.662541725933265,14.678515011311534,1.4676895057461123,59.47626321417421,26.418495343484395,10.413494872764408,2.845744500924711,0.2540194821199604,124.76765841807935,-39.66712286433234,0.006002635151819205,22445.360756824728,104.33890882155139,60.33287713566766,59.81036228759982,59.81036228759982,60.52864902360716,60.52864902360716,58.37378881558516,58.37378881558516
1677992400,22453.27,22409.07,22452.81,9062741.18,22427.35,21.361044308279816,8.002526376873199,13.358517931406617,1.2243229718613757,55.04250000335284,14.695342830824664,14.219566324235686,7.470402655658971,-0.1133933792696884,114.87373657750557,-45.28718378879548,0.009341972439882582,22437.08234969106,80.0672610141393,54.71281621120452,58.11118026213472,58.11118026213472,59.72282610311634,59.72282610311634,54.88788858017146,54.88788858017146
1677996000,22429.76,22412.08,22427.35,7364533.87,22425.4,22.547450715162995,10.911709233256794,11.635741481906201,1.2051906080129382,54.65244608033752,51.721399045871394,16.36899077021665,11.359522532885421,-0.008694741019321661,115.9272485200868,-45.71762836077842,0.01210794339182709,22430.42467045703,62.445024824221875,50.39994252323064,55.540767682500025,55.540767682500025,58.328806629577564,58.328806629577564,49.964689788344955,49.964689788344955
1677999600,22426.6,22377.7,22425.4,11911615.85,22383.44,19.975567884022894,12.724579665464667,7.250988218558227,0.8485325612489504,45.903035685540985,0.0,14.812781559661364,13.95370838171953,-0.18710926003551176,114.63629951069045,-54.97991258664109,0.013620618565294083,22397.126431926165,32.56678980163569,36.47793930119852,49.18649155539951,49.18649155539951,55.281368271518204,55.281368271518204,36.99673812316212,36.99673812316212
1678003200,22403.28,22340.65,22383.44,11382140.69,22347.2,14.925792118370737,13.16484133214598,1.7609507862247575,0.643075534808475,39.13852535595298,0.0,8.91415416998263,13.578873206024085,-0.16190540864138292,99.96527727124126,-62.97955940135086,0.013637108925383466,22357.207333056725,-1.738223865038879,27.235399132874587,41.8694607478912,41.8694607478912,50.8107324303092,50.8107324303092,23.986917383055214,23.986917383055214
1678006800,22399.88,22332.39,22347.2,14391469.64,22376.81,13.099166658234026,13.151705939661962,-0.0525392814279364,0.8903690439333177,47.100276360890575,50.06139145373487,4.91613954890753,11.253016512192044,0.1324998210066708,112.02719111752461,-56.44342413138469,0.013180601618630527,22362.248585437377,-2.5952613990794076,34.787044121398104,39.50865520572683,39.50865520572683,47.04337335544841,47.04337335544841,24.439218906283685,24.439218906283685
1678010400,22448.14,22373.72,22376.81,14579094.6,22419.52,14.841111759476917,13.4895965226397,1.3515152368372174,1.3362448365169721,57.19626708770532,100.0,8.92087474750153,9.390987506513266,0.19086724157733048,124.16445390258647,-47.01558430091375,0.013115433131436248,22396.738928703966,38.539382118074585,48.65400809496648,42.55710616880671,42.55710616880671,45.54795095990117,45.54795095990117,36.57541658661779,36.57541658661779
1678014000,22427.48,22393.81,22419.52,7755864.76,22402.9,14.740308981945418,13.73974459298922,1.0005643889561977,1.098088248718813,52.33756251146038,73.09350942980042,11.113319119787853,8.466121896544887,-0.07413182797847417,115.31018731099314,-54.98850464603847,0.012972355621308905,22401.178953110964,18.359908994442186,51.54616565538532,45.55345933099958,45.55345933099958,45.549787083600634,45.549787083600634,45.56080382579748,45.56080382579748
1678017600,22437.73,22399.91,22402.9,8456041.05,22428.99,16.529619208158692,14.297729470805981,2.231889737352711,1.447815626764948,59.1472499372182,100.0,15.292434722624833,10.060692034705438,0.11645813711618214,122.7542613818837,-51.90512624330466,0.013169097948453104,22421.37410076631,33.94934542112354,70.61919730974601,53.90870532391506,53.90870532391506,48.33609316370544,48.33609316370544,65.05392964433429,65.05392964433429
1678021200,22489.33,22428.82,22428.99,21458342.18,22472.3,21.128668650984764,15.663936806004408,5.464731844980356,2.173509989699846,68.48914913626659,100.0,24.09703773554485,14.855916581364768,0.19309830714622223,131.36780095333054,-40.85947462382038,0.014216513152343334,22460.165576253752,108.51629746910685,89.14871925576512,65.65537663453173,65.65537663453173,54.10918765398087,54.10918765398087,88.74775459563347,88.74775459563347
1678024800,22477.87,22430.4,22472.3,15963843.87,22442.67,22.16898087170921,16.964960474209597,5.204020397499612,1.341181471335926,57.28652339669425,30.640710415613707,28.107304832965006,19.652524102730638,-0.13185121238147302,116.37988975664209,-48.41622035195125,0.015177257083988241,22454.759819026105,67.20036713153172,70.26889257040729,67.19321527982358,67.19321527982358,58.47053019592843,58.47053019592843,84.63858544761388,84.63858544761388
1678028400,22471.28,22432.75,22442.67,7960317.03,22444.48,22.872426077723503,18.146464387224277,4.725961690499226,1.370422326596328,57.81342468892906,33.90293662579653,30.66436506385078,24.540285588746368,0.008064994049283847,123.89023802921683,-44.56577839350253,0.01599815498823266,22451.65489960348,96.84254870983588,71.42219956671244,68.60287670878652,68.60287670878652,61.84797903354779,61.84797903354779,82.11267205926399,82.11267205926399
1678032000,22461.59,22432.28,22444.48,9874405.53,22448.14,23.449485530742095,19.207076366358557,4.242409164383538,1.4443322231798847,59.08903092153822,16.09004501932757,31.974718165146594,28.71085644937681,0.016306904860341476,134.71526824506213,-26.24569899324692,0.016683074527812394,22451.542063099507,78.25171703790318,73.75430100675308,70.32001814144203,70.32001814144203,64.67199206951253,64.67199206951253,81.61607028530105,81.61607028530105
1678035600,22459.15,22430.53,22448.14,7032029.36,22432.48,22.40258544246899,19.846181917795885,2.5564035246731045,1.0351433765358597,50.863412792952204,0.0,31.54074388691311,30.571782987218874,-0.06976079087176457,139.13273083941752,-36.22403466292936,0.016926039629985366,22439.572354584292,52.90601735583585,63.77596533707064,68.13866720665156,68.13866720665156,65.82755044855887,65.82755044855887,72.76090072283694,72.76090072283694
1678039200,22451.34,22430.9,22432.48,7144541.15,22435.72,21.581658384748152,20.193278834491018,1.3883795502571346,1.1084123239566608,52.570946933027166,20.758733427471764,30.676573227780494,31.214100085922745,0.014443342867132003,138.59389285987584,-34.15955142092506,0.016876855525232156,22436.170076773964,48.055586916127716,53.6285788426604,63.30197108532117,63.30197108532117,64.98569066081296,64.98569066081296,59.9345319343376,59.9345319343376
1678042800,22451.98,22387.9,22435.72,18487429.15,22409.69,18.641610117367236,19.882943929965535,-1.241333812598299,0.6385603399352479,38.970816293556965,0.0,24.02385143747371,29.55397167932848,-0.11602034612663292,129.94352534812754,-50.74550783739128,0.016168793890425845,22416.414292055044,-14.732449623226218,21.48279601695472,49.36224606253235,49.36224606253235,59.77787579471942,59.77787579471942,28.530986598158222,28.530986598158222
1678046400,22424.04,22403.64,22409.69,8860560.54,22414.66,16.517600074937945,19.209873144354592,-2.692273069416647,0.7397303871870223,42.51982908587897,17.64079396680602,17.804009153627764,26.01129442644877,0.022177906075460108,129.292502135939,-47.57869249394723,0.015128932536952166,22411.75214236473,-19.5543831740901,26.382727003843364,41.70240637630268,41.70240637630268,53.75271932191384,53.75271932191384,17.60178048508037,17.60178048508037
1678050000,22536.76,22354.79,22414.66,53112997.55,22491.11,20.698504031646735,19.507600034727286,1.1909039969194488,2.685014620687129,72.86306560668315,100.0,24.548873171847838,24.263326747682456,0.34107142379140587,167.2791034288864,-22.33693790673682,0.01514282142561023,22464.467843997794,95.64395961322586,74.91344727152914,52.77275334137816,52.77275334137816,53.42606399506861,53.42606399506861,51.466132033997255,51.466132033997255
1678053600,22491.11,22397.49,22491.11,21015662.3,22436.99,19.46293192869416,19.498666396407213,-0.035734467713052,0.9866420044685259,49.663804663813906,31.54995194171322,24.813938156451975,22.797667979850324,-0.24062840829108811,164.88606157368076,-48.818319714242456,0.014858380647445346,22449.44188100293,34.50185278763148,45.17228114524474,50.23926260933368,50.23926260933368,52.3637968664903,52.3637968664903,45.99019409502044,45.99019409502044
1678057200,22459.4,22385.24,22436.99,28390577.52,22433.65,18.008898394931748,19.200712339498857,-1.1918139445671088,0.9407376845714907,48.47320130124658,28.03704445785905,19.96933818559296,21.784039666880133,-0.014886132230751414,159.63630398705152,-56.663186239489114,0.014302946972278149,22439.481715896625,-38.69671648278549,43.336813760510886,47.93844632639275,47.93844632639275,50.88868001979111,50.88868001979111,42.03797893959603,42.03797893959603
1678060800,22469.29,22379.4,22433.65,20892253.88,22453.31,18.219319481493585,19.00443352726068,-0.7851140457670951,1.2830645759167394,56.199224036470326,45.082188056018275,18.559340320071637,21.972872458491103,0.08763620721550236,159.47510830719884,-45.85920756168502,0.01388630657579264,22448.708062751764,-12.880050045641326,54.14079243831499,50.00589503036683,50.00589503036683,50.594418356649676,50.594418356649676,48.82884837780112,48.82884837780112
1678064400,22505.64,22349.2,22453.31,49515050.17,22391.79,13.307305833619466,17.865006870986026,-4.557701037366559,0.5485502577603792,35.42347140568306,0.0,10.390187165491602,18.433200956902045,-0.273990783541489,122.4438444374171,-77.29259970142851,0.012529691226523065,22409.368098678675,-106.5606136401463,22.707400298571486,40.906396786435046,40.906396786435046,47.3650778332448,47.3650778332448,27.98903469281555,27.98903469281555
1678068000,22405.35,22304.69,22391.79,48608814.88,22397.64,9.770694208506029,16.246143068268427,-6.475448859762398,0.6165960545163052,38.14162807051971,13.083312615152407,-5.599282728976597,10.829895735544902,0.02612564694470798,136.71258588851904,-59.94742965484515,0.010739908092462171,22396.64521469527,-238.08440169528447,40.05257034515484,40.62178797267497,40.62178797267497,45.11731454638819,45.11731454638819,31.63073482524854,31.63073482524854
1678071600,22416.94,22379.63,22397.64,13840200.15,22393.79,6.583586548353196,14.313630551227613,-7.730044002874417,0.5839100290529277,36.865100816494405,6.938999690798283,-10.663547093276032,3.1716744158276544,-0.017189311016685416,101.50574385628734,-61.606411858489984,0.008700310267403224,22389.834983078636,-111.16934954065214,38.393588141510016,39.879054695619985,39.879054695619985,43.37122792946545,43.37122792946545,32.89470822792906,32.89470822792906
1678075200,22402.79,22342.73,22393.79,13375230.57,22349.63,0.51094794250821,11.553092643229549,-11.04214470072134,0.33175844254413134,24.911307632512916,0.0,-20.214304141812963,-6.521736699643496,-0.19719752663572843,120.70877379646774,-80.63515318653751,0.005890300524487143,22357.32430172753,-169.45463607377488,19.36484681346248,33.04098540156748,33.04098540156748,39.92781375349946,39.92781375349946,19.267328697703533,19.267328697703533
1678078800,22374.06,22326.79,22349.63,10590741.77,22373.43,-2.3646724375612393,8.769538508821634,-11.134210946382874,0.62267850742722,38.37349817460056,100.0,-27.371038538030028,-15.962043125523904,0.10648945866218451,115.22508766525365,-70.37962683672957,0.0031580652960807097,22361.71720814894,-152.23117070418382,29.62037316327043,31.90078132213513,31.90078132213513,37.25213627637801,37.25213627637801,21.198071413649373,21.198071413649373
1678082400,22429.77,22372.43,22373.43,10280880.66,22409.4,-1.7364800826144347,6.668334115233366,-8.4048141978478,1.172279071179602,53.965399139210284,100.0,-23.394228433660697,-20.41077955169493,0.16077105745520015,109.81582677937398,-54.879993105527255,0.0012198920317288316,22391.073860832566,-24.796533584688987,52.10748942523134,38.63635068983386,38.63635068983386,37.713541080863294,37.713541080863294,40.481969907774996,40.481969907774996
